,batter_name,pitch_number,pitcher_handedness,batter_handedness,inning,outs,strikes,outs_on_play,velocity,vertical_release_angle,horizontal_release_angle,spin_rate,release_height,extension,vertical_break,induced_vertical_break,horizontal_break,height_at_plate,side_at_plate,zone_speed,vertical_approach_angle,horz_approach_angle,zone_time,exit_velocity,launch_angle,direction,hit_spin_rate,position_at_110x,position_at_110y,position_at_110z,distance,last_tracked_distance,bearing,hang_time,pfxx,pfxz,vx0,vy0,vz0,ax,ay,play_result,traditional_cluster,distance_needed,potential_coverage,fielder_play_result,custom_cluster
266,"Seymour, Bobby",88.0,1,1,4.0,0.0,1.0,1.0,79.31697057,-0.161750482,-2.610140394,1916.6503440000001,5.620763115,6.628735837000001,-30.05962693,13.12769251,0.233265506,2.9675565710000003,0.835236993,72.44750441,-5.882739202000001,-2.565630165,0.47298747799999996,94.264911,16.63630911,2.609173738,975.4546399000001,109.93384329999999,28.38662691,3.81422876,293.22956789999995,287.02637289999996,-0.053189232999999995,3.203468628,-0.891196193,7.326786247,5.257678788,-115.46004140000001,-1.074711987,-1.197308765,22.45216407,0,8.0,28.003982468423704,96.10405884,0.0,3.0
267,"Seymour, Bobby",242.0,1,1,9.0,2.0,1.0,1.0,84.42578913,-1.265496746,-0.0033702059999999997,1345.569387,5.6813968589999995,7.029325846,-24.68046848,12.87983085,5.481142491,2.4747828569999997,0.41430418799999996,76.95228437,-6.003609915,1.0538529429999999,0.441098967,89.4362504,-25.14527924,17.87433653,,,,,5.780203007000001,3.242990044,11.30307809,0.043031615999999995,-3.087431825,7.633467939,-0.124786801,-123.0567808,-3.31288999,-4.696674239,26.22754756,0,4.0,144.3021448257434,1.29094848,0.0,1.0
268,"Seymour, Bobby",164.0,1,1,6.0,2.0,2.0,1.0,82.86438315,0.269127923,-0.95874932,1726.06952,5.511681628,5.32432597,-40.937486799999995,-0.1231473,0.71066362,2.352776721,1.040317851,77.20586651,-7.260584569,-0.827374609,0.459809463,73.84218834,-30.11209814,33.71959476,,,,,4.888336265,3.575195119,14.0872707,0.043118286,-0.597713039,-0.127598708,1.995300656,-120.66081659999999,-0.8125147079999999,-0.895071772,20.00931773,0,3.0,105.11203775133623,1.29354858,0.0,1.0
269,"Seymour, Bobby",36.0,0,0,2.0,0.0,1.0,0.0,91.57976646,-2.309865431,3.595710151,2009.905044,6.133028974,5.767437206,-18.46647582,15.354597199999999,-16.17480592,2.4393314090000002,-0.238241758,82.79599713,-5.78296072,0.545921839,0.418567216,101.9500133,-9.941619091,7.999092602,,,,,13.36305773,11.88685751,8.714926508,0.08698547400000001,9.824076465,8.98431745,-7.801063817999999,-132.8304329,-5.991780743,17.35878333,31.37613977,1,4.0,136.72842816217366,2.60956422,1.0,2.0
270,"Seymour, Bobby",95.0,0,0,4.0,0.0,1.0,2.0,90.36949381,-1.407728615,3.5827565810000004,1867.8406899999998,5.980534792,5.889614244,-22.91292597,11.17737576,-13.64187255,2.761358356,-0.216477198,82.86920375,-5.696870137,1.023705661,0.420229891,100.35362409999999,-15.51540343,5.689259139,,,,,10.24509731,10.17866734,6.5150078460000005,0.067473755,8.314025834,6.401687331000001,-7.770580615,-131.30038290000002,-3.989560095,14.56183918,26.94015549,0,4.0,139.94598871646184,2.02421265,0.0,2.0
271,"Seymour, Bobby",252.0,1,1,9.0,0.0,2.0,0.0,87.20069448,-2.4641333430000003,-3.088232753,2202.985434,6.212438818,5.60136044,-20.5915153,16.91284122,13.64597812,2.191600727,-0.425412506,78.94970129999999,-6.319640688,-0.52231391,0.440770355,107.4161797,9.408860493999999,10.76882904,693.6313357999999,107.6332398,8.937626805,22.69532872,177.3312617,177.3312617,12.49525731,1.3502990719999999,-8.257747347999999,9.813902846,6.373360116000001,-126.4964952,-6.132677107,-13.23733536,28.37318149,1,4.0,-27.422180620195654,40.50897216,1.0,5.0
272,"Seymour, Bobby",192.0,0,0,7.0,0.0,0.0,1.0,87.72272384,-1.161047882,4.196553389,1803.485773,5.986853199,5.742698325,-24.36384304,12.33847422,-20.7062212,2.87257834,-0.081571675,79.74634703,-5.730055841,0.307402371,0.436031898,100.06892359999999,-5.625988262000001,5.284664019,,,,,26.99576988,22.07341811,5.057940799,0.181434937,12.34963407,6.967182646,-8.662747063,-127.2714706,-3.3814921669999998,20.15630962,27.32249725,0,4.0,123.2459615432231,5.443048109999999,0.0,2.0
273,"Seymour, Bobby",114.0,0,0,4.0,0.0,2.0,1.0,90.32769424,-2.8083416339999996,2.629709458,2127.048104,6.173415399,6.136393501000001,-15.46183003,18.44714911,-8.511600907,2.284825389,-0.374102156,82.57676127,-5.717399679,1.021917852,0.41911082299999997,104.8250151,-10.19942682,5.3793872789999995,,,,,11.39444494,10.62139239,7.170850079,0.076334839,5.366030105,10.82294493,-5.760904051,-131.2576109,-6.93175324,9.35732558,27.89535024,0,4.0,138.81488980557583,2.29004517,0.0,2.0
274,"Seymour, Bobby",164.0,1,1,6.0,2.0,2.0,1.0,82.86438315,0.269127923,-0.95874932,1726.06952,5.511681628,5.32432597,-40.937486799999995,-0.1231473,0.71066362,2.352776721,1.040317851,77.20586651,-7.260584569,-0.827374609,0.459809463,73.84218834,-30.11209814,33.71959476,,,,,4.888336265,3.575195119,14.0872707,0.043118286,-0.597713039,-0.127598708,1.995300656,-120.66081659999999,-0.8125147079999999,-0.895071772,20.00931773,0,3.0,105.11203775133623,1.29354858,0.0,1.0
275,"Seymour, Bobby",36.0,0,0,2.0,0.0,1.0,0.0,91.57976646,-2.309865431,3.595710151,2009.905044,6.133028974,5.767437206,-18.46647582,15.354597199999999,-16.17480592,2.4393314090000002,-0.238241758,82.79599713,-5.78296072,0.545921839,0.418567216,101.9500133,-9.941619091,7.999092602,,,,,13.36305773,11.88685751,8.714926508,0.08698547400000001,9.824076465,8.98431745,-7.801063817999999,-132.8304329,-5.991780743,17.35878333,31.37613977,1,4.0,136.72842816217366,2.60956422,1.0,2.0
276,"Seymour, Bobby",95.0,0,0,4.0,0.0,1.0,2.0,90.36949381,-1.407728615,3.5827565810000004,1867.8406899999998,5.980534792,5.889614244,-22.91292597,11.17737576,-13.64187255,2.761358356,-0.216477198,82.86920375,-5.696870137,1.023705661,0.420229891,100.35362409999999,-15.51540343,5.689259139,,,,,10.24509731,10.17866734,6.5150078460000005,0.067473755,8.314025834,6.401687331000001,-7.770580615,-131.30038290000002,-3.989560095,14.56183918,26.94015549,0,4.0,139.94598871646184,2.02421265,0.0,2.0
277,"Seymour, Bobby",252.0,1,1,9.0,0.0,2.0,0.0,87.20069448,-2.4641333430000003,-3.088232753,2202.985434,6.212438818,5.60136044,-20.5915153,16.91284122,13.64597812,2.191600727,-0.425412506,78.94970129999999,-6.319640688,-0.52231391,0.440770355,107.4161797,9.408860493999999,10.76882904,693.6313357999999,107.6332398,8.937626805,22.69532872,177.3312617,177.3312617,12.49525731,1.3502990719999999,-8.257747347999999,9.813902846,6.373360116000001,-126.4964952,-6.132677107,-13.23733536,28.37318149,1,4.0,-27.422180620195654,40.50897216,1.0,5.0
278,"Seymour, Bobby",192.0,0,0,7.0,0.0,0.0,1.0,87.72272384,-1.161047882,4.196553389,1803.485773,5.986853199,5.742698325,-24.36384304,12.33847422,-20.7062212,2.87257834,-0.081571675,79.74634703,-5.730055841,0.307402371,0.436031898,100.06892359999999,-5.625988262000001,5.284664019,,,,,26.99576988,22.07341811,5.057940799,0.181434937,12.34963407,6.967182646,-8.662747063,-127.2714706,-3.3814921669999998,20.15630962,27.32249725,0,4.0,123.2459615432231,5.443048109999999,0.0,2.0
279,"Seymour, Bobby",184.0,1,1,5.0,1.0,2.0,1.0,79.18897371,-0.13007044199999998,-3.014790311,1696.3633109999998,5.303707911,5.263712332,-40.19553147,5.957359952999999,11.64162229,1.8317347259999999,-0.126664829,71.65335892,-7.621363122999999,-0.834557835,0.488957346,106.52811979999998,2.169229974,14.13709076,1772.287807,,,,60.82997681,57.77560389,14.62571983,0.405603638,-7.130243889,3.19535116,5.682588309,-114.88550900000001,-1.5319330469999999,-9.38989339,24.19557748,0,4.0,89.17727295169782,12.16810914,0.0,2.0
280,"Seymour, Bobby",246.0,1,1,7.0,0.0,0.0,1.0,80.5663167,-1.483983235,-3.790431339,1684.007293,5.840416372000001,5.725960081,-29.71561398,14.09412893,14.28864618,1.978832977,0.027120287000000003,72.93389026,-7.06238453,-1.097276795,0.476383675,102.44115390000002,-7.8753919670000005,13.12746432,,,,,13.75554349,10.90053441,11.95405603,0.086679077,-8.879202692,8.048253901,7.315821527000001,-116.864832,-3.9216135789999997,-12.12458496,24.61725005,0,4.0,136.2445161349922,2.60037231,0.0,2.0
281,"Seymour, Bobby",164.0,1,1,6.0,2.0,2.0,1.0,82.86438315,0.269127923,-0.95874932,1726.06952,5.511681628,5.32432597,-40.937486799999995,-0.1231473,0.71066362,2.352776721,1.040317851,77.20586651,-7.260584569,-0.827374609,0.459809463,73.84218834,-30.11209814,33.71959476,,,,,4.888336265,3.575195119,14.0872707,0.043118286,-0.597713039,-0.127598708,1.995300656,-120.66081659999999,-0.8125147079999999,-0.895071772,20.00931773,0,3.0,105.11203775133623,1.29354858,0.0,1.0
282,"Seymour, Bobby",242.0,1,1,9.0,2.0,1.0,1.0,84.42578913,-1.265496746,-0.0033702059999999997,1345.569387,5.6813968589999995,7.029325846,-24.68046848,12.87983085,5.481142491,2.4747828569999997,0.41430418799999996,76.95228437,-6.003609915,1.0538529429999999,0.441098967,89.4362504,-25.14527924,17.87433653,,,,,5.780203007000001,3.242990044,11.30307809,0.043031615999999995,-3.087431825,7.633467939,-0.124786801,-123.0567808,-3.31288999,-4.696674239,26.22754756,0,4.0,144.3021448257434,1.29094848,0.0,1.0
283,"Seymour, Bobby",89.0,1,1,4.0,0.0,1.0,1.0,79.31697057,-0.161750482,-2.610140394,1916.6503440000001,5.620763115,6.628735837000001,-30.05962693,13.12769251,0.233265506,2.9675565710000003,0.835236993,72.44750441,-5.882739202000001,-2.565630165,0.47298747799999996,94.264911,16.63630911,2.609173738,975.4546399000001,109.93384329999999,28.38662691,3.81422876,293.22956789999995,287.02637289999996,-0.053189232999999995,3.203468628,-0.891196193,7.326786247,5.257678788,-115.46004140000001,-1.074711987,-1.197308765,22.45216407,0,8.0,28.003982468423704,96.10405884,0.0,3.0
284,"Seymour, Bobby",120.0,1,1,3.0,0.0,1.0,1.0,83.16985322,0.534550552,-1.861403896,1606.7459,5.6400304320000005,6.017245443999999,-40.25670755,0.6846307509999999,16.82239691,2.780658597,0.873985844,74.60100274,-7.116942371,1.35142835,0.460524284,67.61239236,-24.18302946,43.86853889,,,,,7.460942655,5.231165432,27.87207008,0.070325317,-9.824354533,0.185191468,3.4390889639999997,-120.8407326,-0.040063394,-14.16360259,29.03467249,0,3.0,103.01284551464755,2.10975951,0.0,1.0
285,"Seymour, Bobby",113.0,1,1,4.0,0.0,2.0,2.0,84.16755359999999,-1.82225667,-2.996211592,1557.5742089999999,5.765238857000001,5.925429466000001,-28.71334541,11.13144107,10.70254434,1.6788544019999998,-0.09506154900000001,76.16757664,-7.232294871000001,-0.968691175,0.45431520299999995,105.28425109999999,-2.174999729,16.38225649,,,,,30.27059056,25.33005187,13.79148628,0.20066467300000002,-6.758171107000001,6.615220715,6.073590456,-122.19608810000001,-4.757776144,-10.07152564,27.30887144,0,4.0,119.77717288287994,6.019940190000001,0.0,1.0
286,"Seymour, Bobby",246.0,1,1,6.0,0.0,1.0,0.0,78.26492649,-0.680701386,-2.488439935,1791.050469,5.88606007,6.633542157999999,-29.67317225,15.17533507,13.12641288,2.789563307,0.155353821,70.6338507,-6.36499377,0.035876213,0.48199830899999996,58.10629346,29.08023113,-21.61259574,5358.1683140000005,97.76706625,18.82671918,-50.41423179,141.69193909999998,141.20252050000002,-28.95365713,2.266389771,-8.121025493,8.665906737,4.629228722,-113.8500479,-2.074055378,-10.47303417,24.30404873,1,6.0,10.533821034115546,67.99169313,0.0,0.0
287,"Seymour, Bobby",96.0,1,1,4.0,1.0,2.0,1.0,83.88438038,-1.976245345,-3.295341867,1964.537664,6.497726872,6.440484607999999,-30.55159934,8.416537872000001,10.11880392,2.132268899,0.330146953,76.80397675,-7.7497931520000005,-1.371333594,0.449289575,67.49439854,-45.93747544,24.61661615,,,,,3.018923436,2.7193125210000004,9.762787817000001,0.029424437999999997,-6.526329629,5.207439769,6.743205572999999,-121.92903079999999,-5.05125639,-9.785931773,24.8591139,0,4.0,147.43942023315498,0.8827331399999999,0.0,1.0
288,"Seymour, Bobby",197.0,0,0,5.0,1.0,2.0,1.0,77.42336367,-0.247114785,2.35994679,1240.52593,5.576924032000001,4.847103719,-51.3707432,-2.4278833680000003,2.926536028,1.061914717,1.3999891580000001,70.62107218,-9.695695864,2.90310892,0.503519379,61.624672499999996,7.112115131,-9.317002407999999,2284.1771120000003,,,,80.49104048,76.88375189,-12.72929781,0.9731817629999999,-0.7800688020000001,-1.187875992,-4.725038874,-112.3144413,-2.1755560480000002,-0.983422355,22.81908081,0,6.0,65.56387918260845,29.19545289,0.0,6.0
289,"Seymour, Bobby",136.0,1,1,4.0,1.0,2.0,1.0,78.06504649,-0.245984425,-2.0383106,1630.6391039999999,5.796648713,5.544602558999999,-37.25006553,9.355674692000001,10.58878912,2.462480115,1.089219197,71.12831752,-7.202736261,-0.050818322,0.49135029799999996,94.28317265,17.046817,-1.9771257430000002,1869.6324739999998,109.61860420000001,29.77812248,-9.149511119,295.6777674,285.69419260000006,-7.398811277999999,3.3144757080000002,-6.26289146,5.066923668,3.720052115,-113.4552236,-1.6055495709999998,-8.101157659,22.2318782,0,8.0,25.34107808610629,99.43427124,0.0,4.0
290,"Seymour, Bobby",183.0,1,1,5.0,2.0,2.0,0.0,78.38044363,0.852757167,-0.42252648299999995,1823.4438289999998,5.281932165,5.6994809879999995,-46.67404679,-0.496139004,-1.03309168,2.187025532,0.856033486,71.14880582,-7.913375451,-0.617675808,0.489089844,100.48011170000001,8.796143638,11.30773305,726.4715394,106.9802402,7.511999306,25.59523354,160.74725159999997,160.05852240000002,14.63724092,1.324898071,0.420481814,-0.538810931,0.870510152,-113.9483479,0.33237094100000003,0.545036881,23.69759978,1,4.0,-10.879668394935768,39.74694213,1.0,5.0
291,"Seymour, Bobby",180.0,1,1,6.0,0.0,0.0,0.0,77.59739614,-0.895815872,-3.144345015,1424.1522710000002,5.431628194,6.9168959789999995,-34.74352379,9.753274951,9.373537657,1.719437519,-0.351891326,71.32591737,-7.516704296,-1.3490943709999998,0.480104639,110.25136940000002,16.65383462,13.48835941,898.3210045,106.4466595,29.66648952,27.73148747,334.995148,334.5522783,14.60323851,3.266199341,-6.12881361,5.711756495,5.991634828,-112.9696831,-2.563319285,-7.915094632000001,20.70515308,1,8.0,-20.14390046478682,97.98598023,0.0,3.0
292,"Seymour, Bobby",88.0,1,1,4.0,0.0,1.0,1.0,79.31697057,-0.161750482,-2.610140394,1916.6503440000001,5.620763115,6.628735837000001,-30.05962693,13.12769251,0.233265506,2.9675565710000003,0.835236993,72.44750441,-5.882739202000001,-2.565630165,0.47298747799999996,94.264911,16.63630911,2.609173738,975.4546399000001,109.93384329999999,28.38662691,3.81422876,293.22956789999995,287.02637289999996,-0.053189232999999995,3.203468628,-0.891196193,7.326786247,5.257678788,-115.46004140000001,-1.074711987,-1.197308765,22.45216407,0,8.0,28.003982468423704,96.10405884,0.0,3.0
293,"Seymour, Bobby",242.0,1,1,9.0,2.0,1.0,1.0,84.42578913,-1.265496746,-0.0033702059999999997,1345.569387,5.6813968589999995,7.029325846,-24.68046848,12.87983085,5.481142491,2.4747828569999997,0.41430418799999996,76.95228437,-6.003609915,1.0538529429999999,0.441098967,89.4362504,-25.14527924,17.87433653,,,,,5.780203007000001,3.242990044,11.30307809,0.043031615999999995,-3.087431825,7.633467939,-0.124786801,-123.0567808,-3.31288999,-4.696674239,26.22754756,0,4.0,144.3021448257434,1.29094848,0.0,1.0
294,"Seymour, Bobby",153.0,1,1,5.0,0.0,2.0,0.0,81.7802503,-0.062373145,-3.45761064,1821.2507719999999,5.455290004,6.853985281,-28.93214797,11.8363997,11.91586603,2.9873176569999997,0.345811589,73.71682308,-5.631814375,-1.159921056,0.459551448,100.6608654,-4.2547885910000005,-0.923234263,,,,,27.04462862,26.25210549,-1.558777493,0.181358032,-7.816438353,6.65723989,6.897806326,-118.9182606,-0.8271243620000001,-11.00154089,26.44291691,1,6.0,119.46997580708762,5.44074096,1.0,2.0
295,"Seymour, Bobby",133.0,1,1,3.0,2.0,1.0,0.0,81.30656894,-0.281766642,-1.887197315,1603.053274,5.928965923,6.0308045539999995,-34.19293404,8.041997593,6.14676954,2.8185174330000002,0.9466048990000001,73.91780636,-6.734471211000001,-0.7221820870000001,0.467743129,93.86932279,15.28687266,-23.65423649,3695.0942200000004,96.69023906,24.54995836,-52.44967714,249.35045469999997,225.41812799999997,-33.95601732,2.7696026610000004,-3.919103172,4.45619067,3.7202754419999997,-118.25601409999999,-1.5621838069999998,-5.494562778,24.64450937,1,7.0,47.76686404571272,83.08807983000001,0.0,0.0
296,"Seymour, Bobby",77.0,1,1,2.0,1.0,2.0,0.0,84.43801688,-1.125969851,-3.082115317,1660.575995,5.754569095,6.177720527000001,-33.83085612,4.700422915,10.39941078,1.8940191000000002,0.17601472,77.85394009,-7.471892407,-1.121242525,0.446764062,88.30739885,15.69621424,34.79706441,3089.053832,86.57559396,18.20031485,67.85725713,199.9731428,140.972878,42.401677500000005,1.945293579,-6.4821366760000005,2.858911818,6.308726743999999,-122.8196119,-3.4080160160000004,-9.942465027,23.37897028,1,9.0,95.34619972879295,58.35880737,1.0,5.0
297,"Seymour, Bobby",155.0,1,1,6.0,1.0,0.0,1.0,82.41108387,-0.896958028,-4.368478059,1959.241329,6.51873186,6.817440298999999,-26.73917363,13.04069802,14.21632059,3.46979786,-0.035746422,75.28747587,-5.999337939,-1.6521295880000002,0.453944969,77.13078584,-11.43274886,40.36062991,,,,,17.50445293,15.51143736,36.75038562,0.148234253,-9.179353426,7.533308947999999,8.797744752,-119.77894740000002,-2.543671423,-13.30430952,23.64263454,0,3.0,92.71398945483132,4.44702759,0.0,1.0
